OID|INV_TYPE|NAME|AMOUNT|RPT_ID
198728|702|Investment in Plumbers & Steamfitters Association|163538|536756
198729|703|Marketable Securities Total Cost||536757
198730|704|Marketable Securities Total BookValue||536757
198731|705|Other Investments Total Cost||536757
198732|706|Other Investments Total Book Value||536757
198733|703|Marketable Securities Total Cost||536778
198734|704|Marketable Securities Total BookValue||536778
198735|705|Other Investments Total Cost|25000|536778
198736|706|Other Investments Total Book Value|25000|536778
198737|702|Israel Bond|25000|536778
198746|703|Marketable Securities Total Cost||536795
198747|704|Marketable Securities Total BookValue|61734|536795
198748|701|Columbia Dividend Opportunity Fund|23971|536795
198749|701|Columbia Large Cap Growth Fund|21032|536795
198750|701|Columbia Intermediate Bond Fund|16731|536795
198751|705|Other Investments Total Cost||536795
198752|706|Other Investments Total Book Value||536795
198753|703|Marketable Securities Total Cost|0|536822
198754|704|Marketable Securities Total BookValue|0|536822
198755|705|Other Investments Total Cost|0|536822
198756|706|Other Investments Total Book Value|0|536822
198757|703|Marketable Securities Total Cost|2574|536823
198758|704|Marketable Securities Total BookValue|2574|536823
198759|701|312 Shares of Xcel Energy stock|2574|536823
198760|705|Other Investments Total Cost||536823
198761|706|Other Investments Total Book Value||536823
198762|703|Marketable Securities Total Cost||536825
198763|704|Marketable Securities Total BookValue||536825
198764|705|Other Investments Total Cost||536825
198765|706|Other Investments Total Book Value||536825
198789|703|Marketable Securities Total Cost|1312021|536913
198790|704|Marketable Securities Total BookValue|1308785|536913
198791|701|MORGAN STANLEY|99270|536913
198792|701|WELLS FARGO & CO|147054|536913
198793|701|GENERAL ELEC CAP CORP|201154|536913
198794|701|MORGAN STANLEY 8-29-12|102173|536913
198795|701|FHLMC SER 3514 YB|84121|536913
198796|701|FHLMC SER 3747 CL|99639|536913
198797|701|FHLMC SER 3954 CL|90076|536913
198798|701|US BANCORP DEL SER G PREFERRED|104158|536913
198799|705|Other Investments Total Cost|41900|536913
198800|706|Other Investments Total Book Value|41900|536913
198801|702|RIVERSIDE LABOR TEMPLE ASSOCIATION|41900|536913
198802|703|Marketable Securities Total Cost|846624|536951
198803|704|Marketable Securities Total BookValue|846624|536951
198804|701|Spdr S&P 500 ETF|118155|536951
198805|701|Vanguard Total Bond Market ETF|89619|536951
198806|701|RBC Bank Deposit Fund|263179|536951
198807|701|Seadrill Limited Shares|46260|536951
198808|705|Other Investments Total Cost||536951
198809|706|Other Investments Total Book Value||536951
198810|703|Marketable Securities Total Cost|10425221|536977
198811|704|Marketable Securities Total BookValue|10650909|536977
198812|701|Vanguard Intermediate-Term Investment Grade Adm|5227498|536977
198813|701|Vanguard Short-Term Investment Grade Adm|3105299|536977
198814|701|Vanguard Total Stock Market IDX Fund Institutional|2208010|536977
198815|705|Other Investments Total Cost||536977
198816|706|Other Investments Total Book Value||536977
198817|703|Marketable Securities Total Cost|5642147|537000
198818|704|Marketable Securities Total BookValue|5627964|537000
198819|701|FNMA SECURITY STRIPPED |499660|537000
198820|701|FNMA BOND |506130|537000
198821|701|U.S. TREASURY INFLATION PROTECTION NOTE |318410|537000
198822|701|FHLB NOTE|258937|537000
198823|701|PIMCO TOTAL RETURN FUND|4044827|537000
198824|705|Other Investments Total Cost||537000
198825|706|Other Investments Total Book Value||537000
198826|703|Marketable Securities Total Cost||537028
198827|704|Marketable Securities Total BookValue||537028
198828|705|Other Investments Total Cost||537028
198829|706|Other Investments Total Book Value||537028
198835|703|Marketable Securities Total Cost|0|537051
198836|704|Marketable Securities Total BookValue|0|537051
198837|705|Other Investments Total Cost||537051
198838|706|Other Investments Total Book Value||537051
198839|703|Marketable Securities Total Cost|0|537058
198840|704|Marketable Securities Total BookValue|0|537058
198841|705|Other Investments Total Cost|0|537058
198842|706|Other Investments Total Book Value|0|537058
198843|703|Marketable Securities Total Cost|193615|537072
198844|704|Marketable Securities Total BookValue|227913|537072
198845|701|GENERAL FUND EXCHANGE TRADED PRODUCTS ACCOUNT |162678|537072
198846|701|TARGET FUND EXCHANGE TRADED PRODUCTS ACCOUNT|65235|537072
198847|705|Other Investments Total Cost||537072
198848|706|Other Investments Total Book Value||537072
198853|703|Marketable Securities Total Cost||537161
198854|704|Marketable Securities Total BookValue||537161
198855|705|Other Investments Total Cost|150000|537161
198856|706|Other Investments Total Book Value|150000|537161
198857|702|36 month Certificate of Deposit|150000|537161
198858|703|Marketable Securities Total Cost||537197
198859|704|Marketable Securities Total BookValue||537197
198860|705|Other Investments Total Cost|2100725|537197
198861|706|Other Investments Total Book Value|2100725|537197
198862|702|Investment in Building Corporation|1314311|537197
198863|702|Certificates of Deposit|786414|537197
198864|703|Marketable Securities Total Cost|0|537198
198865|704|Marketable Securities Total BookValue|0|537198
198866|705|Other Investments Total Cost|0|537198
198867|706|Other Investments Total Book Value|0|537198
198868|703|Marketable Securities Total Cost|70932|537207
198869|704|Marketable Securities Total BookValue|69726|537207
198870|701|MORGAN STANLEY U.S. GOVERNMENT SECURITIES TRUST B |20264|537207
198871|701|MORGAN STANLEY U.S. GOVERNMENT SECURITIES TRUST L |49462|537207
198872|705|Other Investments Total Cost||537207
198873|706|Other Investments Total Book Value||537207
198887|703|Marketable Securities Total Cost||537288
198888|704|Marketable Securities Total BookValue|111515|537288
198889|701|FIDELITY ADVISORS II SHORT FIXED INCOME FD|21604|537288
198890|701|PIMCO SER FDS GNMA FDS GNMA FD CL A|22315|537288
198891|701|PIMCO FDS PAC INVT MGMT SER TOTAL RETURN FD|21680|537288
198892|701|VANGUARD LONG TERM TREAS ADMIRAL|22897|537288
198893|705|Other Investments Total Cost||537288
198894|706|Other Investments Total Book Value||537288
198895|703|Marketable Securities Total Cost||537306
198896|704|Marketable Securities Total BookValue||537306
198897|705|Other Investments Total Cost||537306
198898|706|Other Investments Total Book Value||537306
198899|703|Marketable Securities Total Cost|0|537314
198900|704|Marketable Securities Total BookValue|0|537314
198901|705|Other Investments Total Cost||537314
198902|706|Other Investments Total Book Value||537314
198905|705|Other Investments Total Cost||537350
198906|706|Other Investments Total Book Value|124273|537350
198903|703|Marketable Securities Total Cost||537350
198904|704|Marketable Securities Total BookValue||537350
198907|702|Building|124273|537350
198908|703|Marketable Securities Total Cost||537387
198909|704|Marketable Securities Total BookValue|37141|537387
198910|701|Mutual of America -All America|10770|537387
198911|701|Mutual of America - Bond|9615|537387
198912|701|Mutual of America - Equity Index|16756|537387
198913|705|Other Investments Total Cost||537387
198914|706|Other Investments Total Book Value||537387
198915|703|Marketable Securities Total Cost||537414
198916|704|Marketable Securities Total BookValue|59773|537414
198917|701|MONEY MARKET|115|537414
198918|701|Highland Flating Funds|19969|537414
198919|701|Pimco GNMA|17677|537414
198920|701|Pimco Total Return|22012|537414
198921|705|Other Investments Total Cost||537414
198922|706|Other Investments Total Book Value||537414
198923|703|Marketable Securities Total Cost|2847086|537418
198924|704|Marketable Securities Total BookValue|2713597|537418
198925|701|NTQA S & P 500 TAX EXEMPT BOND|1293268|537418
198926|701|NTQA AGGREGATE BOND INDEX FUND|1420329|537418
198927|705|Other Investments Total Cost||537418
198928|706|Other Investments Total Book Value||537418
198929|703|Marketable Securities Total Cost|342727|537419
198930|704|Marketable Securities Total BookValue|316319|537419
198931|701|NTQA S & P TAX EXEMPT BOND|228808|537419
198932|701|NTQA AGGREGATE BOND INDEX FUND|87511|537419
198933|705|Other Investments Total Cost||537419
198934|706|Other Investments Total Book Value||537419
198935|703|Marketable Securities Total Cost|281606|537427
198936|704|Marketable Securities Total BookValue|275869|537427
198937|701|1516shs UBS Global Allocation Fund|15036|537427
198938|701|1000shs John Hancock Pfd.|19090|537427
198939|701|15268shs JP Morgan Strategic Income Opportunities|180166|537427
198940|705|Other Investments Total Cost||537427
198941|706|Other Investments Total Book Value||537427
198942|703|Marketable Securities Total Cost|271155|537429
198943|704|Marketable Securities Total BookValue|268862|537429
198944|701|MS U.S. GOVERNMENT SEC TR B|47431|537429
198945|701|MS U.S. GIVERNMENT SEC TR L|221431|537429
198946|705|Other Investments Total Cost||537429
198947|706|Other Investments Total Book Value||537429
198948|703|Marketable Securities Total Cost|351428|537430
198949|704|Marketable Securities Total BookValue|351158|537430
198950|701|MORGAN STANLEY  U.S. GOVERNMENT SECS TRUST|51851|537430
198951|701|FRANKLIN ADJ U.S. GOVERNMENT SECURITIES|299307|537430
198952|705|Other Investments Total Cost||537430
198953|706|Other Investments Total Book Value||537430
198954|703|Marketable Securities Total Cost||537432
198955|704|Marketable Securities Total BookValue||537432
198956|705|Other Investments Total Cost|156864|537432
198957|706|Other Investments Total Book Value|156864|537432
198958|702|OHIO NATIONAL ANNUITY ACCOUNT|124795|537432
198959|702|INVESTORS INSURANCE CORPORATION ANNUITY|32069|537432
198960|703|Marketable Securities Total Cost||537448
198961|704|Marketable Securities Total BookValue||537448
198962|705|Other Investments Total Cost||537448
198963|706|Other Investments Total Book Value||537448
198964|703|Marketable Securities Total Cost||537459
198965|704|Marketable Securities Total BookValue||537459
198966|705|Other Investments Total Cost||537459
198967|706|Other Investments Total Book Value|6460511|537459
198968|702|DEMPSEY & DRUMM|6016020|537459
198969|702|AMERIPRISE|444426|537459
198970|703|Marketable Securities Total Cost|957256|537462
198971|704|Marketable Securities Total BookValue|1083023|537462
198972|701|LOOMIS SAYLES BOND|59656|537462
198973|701|METROPOLITAN WEST LOW|54788|537462
198974|701|ARTISAN INTL FUND|77139|537462
198975|701|LONGLEAF PARTNERS FUND|121674|537462
198976|701|MAINSTAY MARKETFIELD|62737|537462
198977|701|OAKMARK INTL FD CLASS I|89123|537462
198978|701|OAKMARK SELECT FUND|119420|537462
198979|701|RIVERPARK WEDGEWOOD|114102|537462
198980|701|TURNER SMALL CAP GROWTH|58103|537462
198981|705|Other Investments Total Cost||537462
198982|706|Other Investments Total Book Value||537462
198983|703|Marketable Securities Total Cost|2907|537464
198984|704|Marketable Securities Total BookValue|6901|537464
198985|705|Other Investments Total Cost||537464
198986|706|Other Investments Total Book Value||537464
198987|703|Marketable Securities Total Cost|2563169|537465
198988|704|Marketable Securities Total BookValue|2319883|537465
198989|701|MORGAN STANLEY BRKAGE ACCTS - US TREASURY NOTES|943461|537465
198990|701|MORGAN STANLEY BRKAGE ACCTS - FEDERAL AGENCIES|1376422|537465
198991|705|Other Investments Total Cost||537465
198992|706|Other Investments Total Book Value||537465
198993|703|Marketable Securities Total Cost|4763|537470
198994|704|Marketable Securities Total BookValue|4763|537470
198995|705|Other Investments Total Cost||537470
198996|706|Other Investments Total Book Value||537470
198997|703|Marketable Securities Total Cost|33732388|537471
198998|704|Marketable Securities Total BookValue|33732388|537471
198999|701|Vanguard Short-Term Bond Index Fund|5164762|537471
199000|701|PIMCO Total Return Fund|12359486|537471
199001|701|Vanguard Total Bond Market Index Fund|5908686|537471
199002|701|Vanguard Global Equity Fund|4667811|537471
199003|701|Vanguard Total Stock Market|3469338|537471
199004|705|Other Investments Total Cost|0|537471
199005|706|Other Investments Total Book Value|0|537471
199006|703|Marketable Securities Total Cost|12754557|537512
199007|704|Marketable Securities Total BookValue|12754557|537512
199008|705|Other Investments Total Cost||537512
199009|706|Other Investments Total Book Value||537512
199010|703|Marketable Securities Total Cost|21725964|537531
199011|704|Marketable Securities Total BookValue|21725964|537531
199012|701|PIMCO MODERATE DURATION FUND|6427638|537531
199013|701|PIMCO LOW DURATION FUND|3431038|537531
199014|701|VICTORY INSTITUTIONAL DIVERSIFIED STOCK FUND|2827912|537531
199015|701|METROPOLITAN WEST INTERMEDIATE BOND FUND|1341936|537531
199016|705|Other Investments Total Cost||537531
199017|706|Other Investments Total Book Value||537531
199018|703|Marketable Securities Total Cost|48744777|537533
199019|704|Marketable Securities Total BookValue|49693152|537533
199020|701|Fedl Natl Mtg Assn SER 2011-050|2493597|537533
199021|705|Other Investments Total Cost||537533
199022|706|Other Investments Total Book Value||537533
199023|703|Marketable Securities Total Cost|0|537535
199024|704|Marketable Securities Total BookValue|0|537535
199025|705|Other Investments Total Cost|0|537535
199026|706|Other Investments Total Book Value|0|537535
199031|703|Marketable Securities Total Cost|3833711|537542
199032|704|Marketable Securities Total BookValue|3950760|537542
