OID|RECEIPT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
388041|1201|REIMBURSE ORGANIZING|2013-06-30|5729|1387746|534793
388042|1201|REIMBURSE ORGANIZING|2012-07-31|6266|1387746|534793
388043|1201|REIMBURSE ORGANIZING|2012-08-31|8711|1387746|534793
388044|1201|REIMBURSEMENT|2012-07-19|6968|1387752|534795
388045|1201|REIMBURSEMENT|2012-08-10|7974|1387752|534795
388046|1201|REIMBURSEMENT|2012-09-26|8152|1387752|534795
388047|1201|REIMBURSEMENT|2012-10-19|7182|1387752|534795
388048|1201|REIMBURSEMENT|2012-11-08|8297|1387752|534795
388049|1201|REIMBURSEMENT|2012-12-14|7053|1387752|534795
388050|1201|REIMBURSEMENT|2013-01-11|7569|1387752|534795
388051|1201|REIMBURSEMENT|2013-02-21|8526|1387752|534795
388052|1201|REIMBURSEMENT|2013-03-14|7113|1387752|534795
388053|1201|REIMBURSEMENT|2013-04-10|7261|1387752|534795
388054|1201|REIMBURSEMENT|2013-05-17|8252|1387752|534795
388055|1201|REIMBURSEMENT|2013-06-14|7119|1387752|534795
388056|1201|Reimb of airfare|2012-09-05|5825|1387754|534796
388057|1201|Death Benefit |2013-01-15|10350|1387777|534798
388058|1201|Death Benefit|2013-01-25|10800|1387777|534798
388059|1201|Death Benefit|2013-04-16|17150|1387777|534798
388060|1201|Reimbursement of bookkeeping services|2012-09-07|5481|1387803|534798
388061|1201|Reimbursement of bookkeeping services|2012-12-07|5423|1387803|534798
388062|1201|Reimbursement of bookkeeping services|2013-02-08|5351|1387803|534798
388063|1201|GRANT FOR IL STATE PIPE TRADES CONVENTION|2012-07-11|9961|1387805|534800
388064|1201|TRAINING REIMBURSE|2012-08-16|17656|1387813|534801
388065|1201|TRAINING REIMBURSE|2012-10-30|9766|1387814|534801
388066|1201|TRAINING REIMBURSE|2012-11-14|14859|1387814|534801
388067|1201|TRAINING REIMBURSE|2013-05-17|16087|1387814|534801
388068|1201|TRAINING REIMBURSE|2012-07-05|5730|1387814|534801
388069|1201|TRAINING REIMBURSE|2012-10-22|18624|1387826|534801
388070|1201|TRAINING REIMBURSE|2012-12-21|8160|1387826|534801
388071|1201|TRAINING REIMBURSE|2013-01-17|12167|1387826|534801
388072|1201|TRAINING REIMBURSE|2012-08-08|5953|1387826|534801
388073|1201|PURCHASE BUILDING|2012-09-01|432670|1387827|534801
388074|1201|REIMBURSEMENT FOR TRAINING, RENT, LOST TIME|2012-12-20|17790|1387855|534813
388075|1201|RELOCATION ASSISTANCE|2012-12-18|10000|1387858|534813
388076|1201|Representation REIMBURSEMENT|2012-08-07|13590|1387860|534813
388077|1201|Representation REIMBURSEMENT|2013-06-29|17178|1387860|534813
388078|1201|IBEW GOLF OUTING SPONSORSHIP|2013-06-27|5000|1387866|534823
388079|1201|AUTO INSURANCE PROCEEDS|2013-01-29|6484|1387883|534823
388080|1201|GRANT|2013-01-15|50000|1387930|534828
388081|1201|TRAINING EXPENSE REIMBURSEMENT|2012-08-16|5706|1387946|534829
388082|1201|EXPENSE REIMBURSEMENT|2012-10-25|18302|1387946|534829
388083|1201|EXPENSE REIMBURSEMENT|2012-11-14|54714|1387946|534829
388084|1201|EXPENSE REIMBURSEMENT|2013-02-15|5870|1387946|534829
388085|1201|EXPENSE REIMBURSEMENT|2013-05-24|54163|1387946|534829
388086|1201|EXPENSE REIMBURSEMENT|2013-06-14|5177|1387946|534829
388087|1201|Recordkeeping|2012-11-14|6000|1387953|534830
388088|1201|Copier buyout|2013-05-10|12880|1387963|534830
388089|1201|ORGANIZING GRANT|2012-07-18|5000|1388010|534831
388090|1201|ORGANIZING GRANT|2012-08-20|5000|1388010|534831
388091|1201|ORGANIZING GRANT|2012-12-17|15000|1388010|534831
388092|1201|ORGANIZING GRANT|2013-03-28|10000|1388010|534831
388093|1201|ORGANIZING GRANT|2013-06-10|30000|1388010|534831
388094|1201|Employment Grant|2012-08-20|12019|1388031|534834
388095|1201|Employment Grant|2012-08-20|10646|1388031|534834
388096|1201|Employment Grant|2012-11-05|36471|1388031|534834
388097|1201|Employment Grant|2013-02-12|10220|1388031|534834
388098|1201|Employment Grant|2013-04-09|29252|1388031|534834
388099|1201|Employment Grant|2013-04-09|11113|1388032|534834
388100|1201|Employment Grant|2013-05-09|12177|1388032|534834
388101|1201|SHIP Grant|2013-05-14|151751|1388032|534834
388102|1201|Employment Grant|2013-05-17|10949|1388032|534834
388103|1201|Employment Grant|2013-06-24|13422|1388032|534834
388104|1201|Employment Grant|2012-11-14|11167|1388034|534834
388105|1201|Employment Grant|2012-12-17|7029|1388034|534834
388106|1201|Employment Grant|2013-01-04|5253|1388034|534834
388107|1201|Employment Grant|2013-02-12|5803|1388034|534834
388108|1201|Advertising Reimbursement|2012-12-04|37000|1388044|534835
388109|1201|Advertising Reimbursements|2012-12-13|38750|1388044|534835
388110|1201|ORGANIZING GRANT|2012-08-31|44594|1388097|534837
388111|1201|ORGANIZING GRANT|2012-09-30|14864|1388097|534837
388112|1201|ORGANIZING GRANT|2012-10-31|14865|1388097|534837
388113|1201|ORGANIZING GRANT|2012-11-30|14864|1388097|534837
388114|1201|ORGANIZING GRANT|2012-12-31|14865|1388097|534837
388115|1201|ORGANIZING GRANT|2013-01-31|14865|1388097|534837
388116|1201|ORGANIZING GRANT|2013-03-31|29729|1388097|534837
388117|1201|ORGANIZING GRANT|2013-04-30|14864|1388097|534837
388118|1201|ORGANIZING GRANT|2013-05-31|14865|1388097|534837
388119|1201|REIMBURSEMENT FOR SHARED EXPENSES|2012-07-31|5575|1388124|534837
388120|1201|REIMBURSEMENT FOR SHARED EXPENSES|2012-08-31|5575|1388124|534837
388121|1201|REIMBURSEMENT FOR SHARED EXPENSES|2012-09-30|5575|1388124|534837
388122|1201|REIMBURSEMENT FOR SHARED EXPENSES|2012-11-30|5575|1388124|534837
388123|1201|REIMBURSEMENT FOR SHARED EXPENSES|2013-02-28|8000|1388124|534837
388124|1201|REIMBURSEMENT FOR SHARED EXPENSES|2012-07-30|29325|1388125|534837
388125|1201|REIMBURSEMENT FOR SHARED EXPENSES|2013-03-31|18000|1388125|534837
388126|1201|REIMBURSEMENT FOR SHARED EXPENSES|2013-05-31|18000|1388125|534837
388127|1201|DUES CHECK OFF REBATE|2012-09-11|16652|1388134|534839
388128|1201|DUES CHECK OFF REBATE|2012-12-11|18354|1388134|534839
388129|1201|DUES CHECK OFF REBATE|2013-03-12|19101|1388134|534839
388130|1201|DUES CHECK OFF REBATE|2013-06-11|19860|1388134|534839
388133|1201|Admin. Reimbursement|2012-07-02|8848|1388152|534852
388134|1201|Admin. Reimbursement|2012-08-06|7078|1388152|534852
388135|1201|Admin. Reimbursement|2012-09-17|8848|1388152|534852
388136|1201|Admin. Reimbursement|2012-10-01|7078|1388152|534852
388137|1201|Admin. Reimbursement|2012-10-30|7078|1388152|534852
388138|1201|Admin. Reimbursement|2012-12-12|8848|1388152|534852
388139|1201|Admin. Reimbursement|2012-12-28|7078|1388152|534852
388140|1201|Admin. Reimbursement|2013-01-24|7078|1388152|534852
388141|1201|Admin. Reimbursement|2013-02-28|7078|1388152|534852
388142|1201|Admin. Reimbursement|2013-03-29|8848|1388152|534852
388143|1201|Returned Donation of 2012|2012-12-13|5000|1388154|534853
388144|1201|Grant for Political Education|2012-07-19|31500|1388156|534853
388145|1201|Organizing Assistance Subsidy/Telephone Reimb|2012-07-31|42227|1388156|534853
388146|1201|Organizing Assistance Subsidy/Telephone Reimb|2012-08-30|11098|1388156|534853
388147|1201|Organizing Assistance Subsidy|2012-09-28|10417|1388156|534853
388148|1201|Organizing Assistance Subsidy/Telephone Reimb|2012-10-31|10999|1388156|534853
388149|1201|Organizing Assistance Subsidy/Telephone Reimb|2013-01-31|5646|1388156|534853
388150|1201|Organizing Assistance Subsidy|2013-02-26|15625|1388156|534853
388151|1201|Organizing Assistance Subsidy/Telephone Reimb|2013-03-28|10961|1388156|534853
388152|1201|Organizing Assistance Subsidy|2013-05-07|10417|1388156|534853
388153|1201|Organizing Assistance Subsidy|2013-06-11|10417|1388156|534853
388154|1201|Organizing Assistance Subsidy|2013-06-27|10417|1388156|534853
388155|1201|Tornado Disaster Relief|2013-05-28|5000|1388171|534854
388156|1201|Reimbursement for Allocated Common Expenses 2012|2012-12-14|42583|1388173|534858
388157|1201|Reimbursement for Allocated Common Expenses 2012|2012-12-14|25805|1388178|534858
388158|1201|PARTNERSHIP DRAW|2012-07-30|10000|1388191|534859
388159|1201|REIMBURSEMENT FOR UTILITIES|2012-07-24|8974|1388276|534860
388160|1201|REIMBURSEMENT FOR UTILITIES|2012-07-27|12429|1388276|534860
388161|1201|REIMBURSEMENT FOR UTILITIES|2012-09-12|13213|1388276|534860
388162|1201|REIMBURSEMENT FOR UTILITIES|2012-10-22|9381|1388276|534860
388163|1201|REIMBURSEMENT FOR UTILITIES|2012-11-07|8481|1388276|534860
388164|1201|REIMBURSEMENT FOR UTILITIES|2012-12-12|6759|1388276|534860
388165|1201|REIMBURSEMENT FOR UTILITIES|2013-01-28|8092|1388276|534860
388166|1201|REIMBURSEMENT FOR UTILITIES|2013-02-13|8887|1388276|534860
388167|1201|REIMBURSEMENT FOR UTILITIES|2013-03-20|8326|1388276|534860
388168|1201|REIMBURSEMENT FOR UTILITIES|2013-04-25|10253|1388276|534860
388169|1201|REIMBURSEMENT FOR UTILITIES|2013-05-06|7254|1388276|534860
388170|1201|REIMBURSEMENT FOR UTILITIES|2013-06-12|7684|1388276|534860
388171|1201|REIMBURSEMENTS|2012-08-23|21814|1388313|534864
388172|1201|REIMBURSEMENTS|2012-12-06|93820|1388313|534864
388173|1201|REIMBURSEMENTS|2013-02-28|35254|1388313|534864
388174|1201|REIMBURSEMENTS|2013-05-31|24671|1388313|534864
388175|1201|MERGER|2012-11-20|455898|1388320|534866
388176|1201|Refund|2012-08-20|2020|1388327|534867
388177|1201|Refund & Equipment Return|2013-06-25|355|1388328|534867
388198|1201|APL|2012-09-05|6576|1388568|534869
388200|1201|APL|2012-07-10|5884|1388568|534869
388203|1201|UNISERV FUNDING|2012-09-17|788700|1388568|534869
388178|1201|RETIREE 457 DISTRIBUTION|2012-09-04|37368|1388540|534869
388179|1201|CASE SETTLEMENT|2012-12-06|139362|1388554|534869
388180|1201|FAIR SHARE SETTLEMENT|2013-02-14|5112|1388555|534869
388181|1201|INSURANCE PREMIUM|2013-03-11|7677|1388558|534869
388182|1201|INSURANCE PREMIUM|2013-06-24|15749|1388559|534869
388183|1201|SERVICE AGREEMENT|2013-05-20|7500|1388561|534869
388184|1201|EXPENSE REIMBURSEMENT|2012-07-02|105004|1388564|534869
388185|1201|EXPENSE REIMBURSEMENT|2012-11-05|11688|1388564|534869
388186|1201|EXPENSE REIMBURSEMENT|2012-11-05|7626|1388564|534869
388187|1201|EXPENSE REIMBURSEMENT|2013-02-05|68087|1388564|534869
388188|1201|EXPENSE REIMBURSEMENT|2013-02-05|7443|1388564|534869
388189|1201|EXPENSE REIMBURSEMENT|2013-05-30|38056|1388564|534869
388190|1201|EXPENSE REIMBURSEMENT|2013-05-30|10056|1388564|534869
388191|1201|EXPENSE REIMBURSEMENT|2013-06-27|38896|1388564|534869
388192|1201|EXPENSE REIMBURSEMENT|2013-06-27|6415|1388564|534869
388193|1201|CASE SETTLEMENT|2012-12-20|15000|1388566|534869
388194|1201|INSURANCE PREMIUM|2012-08-03|7761|1388567|534869
388195|1201|INSURANCE PREMIUM|2013-01-09|7988|1388567|534869
388196|1201|DUSHANE|2012-07-19|73108|1388568|534869
388197|1201|DUSHANE|2012-08-13|76849|1388568|534869
388199|1201|STUDENT REBATE|2012-07-02|6073|1388568|534869
388201|1201|ORGANIZING GRANT|2012-09-14|22000|1388568|534869
388202|1201|DUSHANE|2012-09-17|38515|1388568|534869
388204|1201|DUSHANE|2012-10-11|21603|1388568|534869
388205|1201|MEDIA FUND GRANT|2012-11-07|400000|1388568|534869
388206|1201|DUSHANE|2012-11-16|58128|1388568|534869
388207|1201|RETIRED MENTORING|2012-12-14|5000|1388568|534869
388208|1201|DUSHANE|2012-12-18|30321|1388568|534869
388209|1201|UNISERV FUNDING|2012-12-18|788700|1388568|534869
388210|1201|DUSHANE|2013-01-15|37239|1388568|534869
388211|1201|DUSHANE|2013-02-13|26117|1388568|534869
388212|1201|DUSHANE|2013-03-07|5328|1388568|534869
388213|1201|DUSHANE|2013-03-11|63183|1388568|534869
388214|1201|UNISERV FUNDING|2013-03-18|779738|1388568|534869
388215|1201|DUSHANE|2013-04-09|89059|1388568|534869
388216|1201|DUSHANE|2013-05-14|42317|1388568|534869
388217|1201|ORGANIZING GRANT|2013-06-03|10000|1388568|534869
388218|1201|DUSHANE|2013-06-13|36140|1388568|534869
388219|1201|UNISERV FUNDING|2013-06-24|797663|1388568|534869
388220|1201|MEMBER BENEFITS|2012-08-07|29998|1388569|534869
388221|1201|MEMBER BENEFITS|2012-10-29|36898|1388569|534869
388222|1201|MEMBER BENEFITS|2013-01-28|28509|1388569|534869
388223|1201|MEMBER BENEFITS|2013-04-26|27699|1388569|534869
388224|1201|RETIREE DRUG SUBSIDY|2013-03-15|28190|1388570|534869
388225|1201|FAIR SHARE|2012-11-16|20036|1388572|534869
388226|1201|Backup Withholding Refund|2013-02-25|15453|1388636|534875
388227|1201|SHARE OF UNION LABOR RALLY COST|2012-10-25|5000|1388644|534877
388228|1201|None|2013-06-30|0|1388659|534882
388229|1201|UWUA REIMBURSEMENT FOR TRAINING PROGRAM EXPENSES|2012-07-18|8145|1388675|534884
388230|1201|UWUA REIMBURSEMENT FOR TRAINING PROGRAM EXPENSES|2012-10-16|5211|1388675|534884
388231|1201|Administrative Reimbursement|2012-07-02|6550|1388741|534889
388232|1201|Administrative Reimbursement|2012-08-02|6550|1388741|534889
388233|1201|Administrative Reimbursement|2012-08-30|8187|1388741|534889
388234|1201|Administrative Reimbursement|2012-10-01|6583|1388741|534889
388235|1201|Administrative Reimbursement|2012-11-19|8229|1388741|534889
388236|1201|Administrative Reimbursement|2012-12-10|6583|1388741|534889
388237|1201|Administrative Reimbursement|2013-01-11|6583|1388741|534889
388238|1201|Administrative Reimbursement|2013-02-01|6583|1388741|534889
388239|1201|Administrative Reimbursement|2013-03-05|6583|1388741|534889
388240|1201|Administrative Reimbursement|2013-04-03|6583|1388741|534889
388241|1201|Administrative Reimbursement|2013-05-02|6583|1388741|534889
388242|1201|Administrative Reimbursement|2013-06-03|6222|1388741|534889
388243|1201|Administrative Reimbursement|2012-10-18|20946|1388741|534889
388244|1201|Instructor Pay Reimbursement|2012-08-01|6683|1388745|534889
388245|1201|Administrative Reimbursement|2012-07-02|10583|1388745|534889
388246|1201|Administrative Reimbursement|2012-08-01|10583|1388745|534889
388247|1201|Administrative Reimbursement|2012-08-30|13200|1388745|534889
388248|1201|Administrative Reimbursement|2012-10-04|10687|1388745|534889
388249|1201|Administrative Reimbursement|2012-11-13|13330|1388745|534889
388250|1201|Administrative Reimbursement|2012-12-07|10687|1388745|534889
388251|1201|Administrative Reimbursement|2013-01-03|10687|1388745|534889
388252|1201|Administrative Reimbursement|2013-02-01|10687|1388745|534889
388253|1201|Administrative Reimbursement|2013-03-04|11399|1388745|534889
388254|1201|Administrative Reimbursement|2013-04-02|10694|1388745|534889
388255|1201|Administrative Reimbursement|2013-05-10|10694|1388745|534889
388256|1201|Administrative Reimbursement|2013-06-03|7753|1388745|534889
388257|1201|Administrative Reimbursement|2012-07-20|15899|1388745|534889
388258|1201|Administrative Reimbursement|2012-10-18|27196|1388745|534889
388259|1201|REIMBURSEMENT|2012-08-22|8013|1388747|534890
388260|1201|REIMBURSEMENT|2012-12-06|26961|1388747|534890
388261|1201|REIMBURSEMENTS|2012-08-24|11544|1388753|534891
388262|1201|REIMBURSEMENTS|2012-10-12|10160|1388753|534891
388263|1201|REIMBURSEMENTS|2012-12-28|8455|1388753|534891
388264|1201|REIMBURSEMENTS|2013-04-26|6394|1388753|534891
388265|1201|REIMBURSEMENTS|2013-06-28|6798|1388753|534891
388266|1201|Office Service Reimbursement|2012-10-30|12000|1388762|534892
388267|1201|Office Service Reimbursement|2013-02-13|9000|1388762|534892
388268|1201|Office Service Reimbursement|2012-07-30|5093|1388763|534892
388269|1201|Office Service Reimbursement|2012-08-27|5093|1388763|534892
388270|1201|Office Service Reimbursement|2012-09-28|5093|1388763|534892
388271|1201|Office Service Reimbursement|2012-10-30|5093|1388763|534892
388272|1201|Office Service Reimbursement|2012-11-20|5093|1388763|534892
388273|1201|Office Service Reimbursement|2012-12-11|5093|1388763|534892
388274|1201|Office Service Reimbursement|2013-01-23|5093|1388763|534892
388275|1201|Office Service Reimbursement|2013-02-13|5093|1388763|534892
388276|1201|Office Service Reimbursement|2013-03-28|5093|1388763|534892
388277|1201|Office Service Reimbursement|2013-04-29|5093|1388763|534892
388278|1201|Office Service Reimbursement|2013-05-21|5093|1388763|534892
388279|1201|Office Service Reimbursement|2013-06-17|5093|1388763|534892
388280|1201|Office Service Reimbursements|2012-07-30|5957|1388764|534892
388281|1201|Office Service Reimbursements|2012-08-27|5957|1388764|534892
388282|1201|Office Service Reimbursements|2012-09-28|5957|1388764|534892
388283|1201|Office Service Reimbursements|2012-10-30|5957|1388764|534892
388284|1201|Office Service Reimbursements|2012-11-20|5957|1388764|534892
388285|1201|Office Service Reimbursements|2012-12-11|5957|1388764|534892
388286|1201|Office Service Reimbursements|2013-01-23|5957|1388764|534892
388287|1201|Office Service Reimbursements|2013-02-13|5957|1388764|534892
388288|1201|Office Service Reimbursements|2013-03-28|5957|1388764|534892
388289|1201|Office Service Reimbursements|2013-04-29|5957|1388764|534892
388290|1201|Office Service Reimbursements|2013-05-21|5957|1388764|534892
388291|1201|Office Service Reimbursements|2013-06-17|5957|1388764|534892
388292|1201|Donation|2012-10-23|20000|1388788|534897
388293|1201|Donation|2013-05-21|15000|1388788|534897
388294|1201|Start-up funding|2013-05-01|250100|1388821|534899
388295|1201|Organizing Grant Proceeds|2012-07-13|237500|1388841|534901
388296|1201|Organizing Grant Proceeds|2012-10-17|237500|1388841|534901
388297|1201|Organizing Grant Proceeds|2013-02-08|175000|1388841|534901
388298|1201|Organizing Grant Proceeds|2013-04-24|175000|1388841|534901
388299|1201|Organizing salaries reimbursement|2012-08-02|3672|1388891|534905
388300|1201|Organizing salaries reimbursement|2012-09-06|3672|1388891|534905
388301|1201|Organizing salaries reimbursement|2012-10-10|3672|1388891|534905
388302|1201|Organizing salaries reimbursement|2012-11-08|3672|1388891|534905
388303|1201|Organizing salaries reimbursement|2012-12-10|3672|1388891|534905
388304|1201|Organizing salaries reimbursement|2013-02-06|5122|1388891|534905
388305|1201|Organizing salaries reimbursement|2013-03-02|3032|1388891|534905
388306|1201|Organizing salaries reimbursement|2013-04-03|3031|1388891|534905
388307|1201|Organizing salaries reimbursement|2013-05-09|3031|1388891|534905
388308|1201|Organizing salaries reimbursement|2013-05-31|3031|1388891|534905
388309|1201|DEPOSIT REFUND|2013-03-21|45000|1388919|534907
388310|1201|Reimb for office serv provided on behalf of App|2012-10-11|8291|1388925|534908
388311|1201|REIMBURSED EXPENSE|2012-10-01|5518|1388928|534909
388312|1201|REIMBURSED EXPENSE|2012-11-01|5518|1388928|534909
388313|1201|REIMBURSED EXPENSE|2012-12-01|5518|1388928|534909
388314|1201|REIMBURSED EXPENSE|2013-01-01|5518|1388928|534909
388315|1201|REIMBURSED EXPENSE|2013-02-01|5518|1388928|534909
388316|1201|REIMBURSED EXPENSE|2013-03-01|5518|1388928|534909
388317|1201|REIMBURSED EXPENSE|2013-04-01|5518|1388928|534909
388318|1201|REIMBURSED EXPENSE|2013-05-01|5518|1388928|534909
388319|1201|REIMBURSED EXPENSE|2013-06-01|5518|1388928|534909
388320|1201|ORGANIZING GRANT|2012-07-01|7500|1388930|534909
388321|1201|ORGANIZING GRANT|2012-08-01|7500|1388930|534909
388322|1201|ORGANIZING GRANT|2012-09-01|7500|1388930|534909
388323|1201|ORGANIZING GRANT|2012-10-01|7500|1388930|534909
388324|1201|ORGANIZING GRANT|2012-11-01|7500|1388930|534909
388325|1201|ORGANIZING GRANT|2012-12-01|7500|1388930|534909
388326|1201|ORGANIZING GRANT|2013-01-01|7500|1388930|534909
388327|1201|ORGANIZING GRANT|2013-02-01|7500|1388930|534909
388328|1201|ORGANIZING GRANT|2013-03-01|7500|1388930|534909
388329|1201|ORGANIZING GRANT|2013-04-01|7500|1388930|534909
388330|1201|ORGANIZING GRANT|2013-05-01|7500|1388930|534909
388331|1201|ORGANIZING GRANT|2013-06-01|7500|1388930|534909
388332|1201|START UP MONEY|2013-01-28|200000|1388936|534915
388333|1201|Reimb for 2 shared employees|2012-07-27|7206|1388941|534917
388334|1201|"Same"|2012-08-24|5781|1388941|534917
388335|1201|"Same"|2012-09-27|7377|1388941|534917
388336|1201|"Same"|2012-10-19|5893|1388941|534917
388337|1201|"Same"|2012-11-09|5812|1388941|534917
388338|1201|"Same"|2012-12-19|7249|1388941|534917
388339|1201|"Same"|2013-01-28|8106|1388941|534917
388340|1201|"Same"|2013-02-28|6088|1388941|534917
388341|1201|"Same"|2013-03-22|6209|1388941|534917
388342|1201|"Same"|2013-04-19|7907|1388941|534917
388343|1201|"Same"|2013-06-07|5958|1388941|534917
388344|1201|"Same"|2013-06-21|7588|1388941|534917
388345|1201|Operating Grant|2013-02-07|150000|1388944|534917
388346|1201|Hurricane Sandy claim|2013-01-19|18925|1388949|534918
