OID|ACCT_TYPE|NAME|PAST_DUE_90|PAST_DUE_180|LIQUIDATED|TOTAL|RPT_ID
73263|102|All Other Accounts||||227124|537604
73264|101|Dues Receivable||||543000|537622
73265|101|Dividends and interest receivable||||7265|537622
73266|101|Related organizations||||29385|537622
73267|102|All Other Accounts||||0|537622
73268|101|AMERICAN FEDERATION OF TEACHERS|42000|0|0|42000|537626
73269|101|NEW YORK STATE UNITED TEACHERS|654495|0|0|654495|537626
73270|101|PSC/CUNY WELFARE FUND|5000|0|0|5000|537626
73271|101|RESEARCH FOUNDATION|18000|0|0|18000|537626
73272|101|NY CITY|665000|0|0|665000|537626
73273|101|NY STATE|168000|0|0|168000|537626
73274|102|All Other Accounts|67505|0|0|67505|537626
73275|101|Albion City E|2956|24748|0|31324|537656
73276|101|Allegan ISD E/ESP|8382|13315|0|31716|537656
73277|101|Allen Park E|0|12375|0|12375|537656
73278|101|Allendale E|0|10667|0|10667|537656
73279|101|Alma E|9946|0|0|10627|537656
73280|101|Au Gres-Sims E|5065|0|0|5065|537656
73281|101|Baldwin E|1412|2214|0|5262|537656
73282|101|Battle Creek CFM|2230|3230|0|8694|537656
73283|101|Battle Creek E|11121|11089|0|37826|537656
73284|101|Bedford E|3323|3289|0|13498|537656
73285|101|Beecher CGMT|6950|11061|0|18453|537656
73286|101|Belding E|3111|3531|0|11377|537656
73287|101|Belding FOP|1471|2068|0|5613|537656
73288|101|Bendle E|5067|8508|0|19361|537656
73289|101|Benton Harbor E|13400|0|0|13400|537656
73290|101|Berrien Springs E|2448|2145|0|7702|537656
73291|101|Bloomfield Hills E|6983|3618|0|14991|537656
73292|101|Brandon E|5453|8255|0|22134|537656
73293|101|Breitung Twp E|5916|7323|0|18562|537656
73294|101|Buchanan E|1565|1729|0|5147|537656
73295|101|Burr Oak E|1214|5193|0|7918|537656
73296|101|Cadillac E|4187|8506|0|14499|537656
73297|101|Calhoun ISD E|4292|3200|0|15371|537656
73298|101|Calumet E|1488|1953|0|5678|537656
73299|101|Carman-Ainsworth CMOP|5991|0|0|5991|537656
73300|101|Carney-Nadeau E|1825|2653|0|6083|537656
73301|101|Chelsea E|2142|3764|0|9758|537656
73302|101|Chippewa Hills EA|9780|0|0|9780|537656
73303|101|Clarkston C|6069|1795|0|7864|537656
73304|101|Clio CM|2793|8056|0|10849|537656
73305|101|Comstock E|4053|6165|0|11941|537656
73306|101|Comstock Park E|1673|88|0|6263|537656
73307|101|COOR ISD CMP|1535|2240|0|5542|537656
73308|101|Dansville E|2739|4564|0|10491|537656
73309|101|Decatur CFMOPT|2055|3329|0|7706|537656
73310|101|Decatur E|2322|3434|0|7915|537656
73311|101|Dryden E|1323|3387|0|6678|537656
73312|101|East Lansing E|58087|19886|0|77973|537656
73313|101|Eau Claire E|10118|8163|0|18281|537656
73314|101|Elk Rapids CFM|3951|2435|0|6386|537656
73315|101|First Student T|4439|1064|0|5503|537656
73316|101|Forest Hills CFM|5473|0|0|5473|537656
73317|101|Fowlerville OP|2147|2115|0|6634|537656
73318|101|Fowlerville T|2167|6039|0|8206|537656
73319|101|Garden City E|4110|2104|0|8141|537656
73320|101|Gaylord E|38205|13297|0|51502|537656
73321|101|Genesee CFMPT|321|8513|0|9219|537656
73322|101|Gladstone E|1371|2061|0|5422|537656
73323|101|Gladwin E|1528|2183|0|5425|537656
73324|101|Grand Haven E|4631|6365|0|18189|537656
73325|101|Grand Rapids CFM|11552|0|0|12659|537656
73326|101|Grand Rapids E|167947|71039|0|239743|537656
73327|101|Grand Rapids O|10548|0|0|14203|537656
73328|101|Grosse Ile CM|10865|8779|0|19644|537656
73329|101|Hamilton E|8644|4819|0|20471|537656
73330|101|Hanover-Horton E|0|6199|0|6199|537656
73331|101|Harper Creek E|4880|4818|0|17036|537656
73332|101|Harrison CFMOPT|2961|5025|0|7986|537656
73333|101|Hart E|2613|4136|0|9661|537656
73334|101|Hartland E|17587|0|0|17675|537656
73335|101|Hazel Park E|18737|0|0|19442|537656
73336|101|Hazel Park P|7656|7238|0|22814|537656
73337|101|Holly OP|2349|3198|0|5547|537656
73338|101|Houghton-Portage Twp E|1695|2362|0|6146|537656
73339|101|Hudsonville E|1824|2675|0|5284|537656
73340|101|Ionia City CMOPT|1745|3773|0|5518|537656
73341|101|Ionia City E|6748|27036|0|43047|537656
73342|101|Ionia ISD CMOP|6040|10498|0|23298|537656
73343|101|Kalamazoo City OP|18625|0|0|18755|537656
73344|101|Kalamazoo City T|7002|0|0|7002|537656
73345|101|Kearsley EA|2604|4152|0|7961|537656
73346|101|Kent City E|10458|0|0|10458|537656
73347|101|Kentwood CFMPT|13358|0|0|13358|537656
73348|101|Kingston E|7506|0|0|7506|537656
73349|101|Lake Fenton E|1686|1832|0|5643|537656
73350|101|Lake Superior St Univ CFGMO|4913|0|0|5416|537656
73351|101|Lakeview B. C. E|6557|10487|0|26850|537656
73352|101|Lakeview Community E|0|5565|0|5565|537656
73353|101|Lakeview-St Clair Sh P|5335|0|0|5335|537656
73354|101|Lakewood CFMOPT|2989|6178|0|12638|537656
73355|101|Lansing CC Full-Time O|10502|0|0|10502|537656
73356|101|Lansing CC Part-Time O|7429|0|0|7429|537656
73357|101|Lansing E|106185|0|0|106185|537656
73358|101|Lansing P|10169|0|0|10287|537656
73359|101|Lenawee ISD EP|4025|5462|0|16048|537656
73360|101|Lincoln CFMOP|4844|10360|0|19321|537656
73361|101|Madison E|1726|9800|0|14764|537656
73362|101|Marquette Area E|4117|6069|0|16053|537656
73363|101|Marysville E|10959|0|0|10959|537656
73364|101|Mason E|24068|7|0|24075|537656
73365|101|Mendon E|8563|0|0|8563|537656
73366|101|Menominee City E|2048|2204|0|6825|537656
73367|101|Meridian E|1417|1047|0|5181|537656
73368|101|Milan E|3627|5656|0|10467|537656
73369|101|Monroe City E|3583|6233|0|15481|537656
73370|101|Montcalm ISD E|6437|0|0|6887|537656
73371|101|Mott CC E|49663|3301|0|57186|537656
73372|101|MSU-APA E/ESP|165290|0|0|335124|537656
73373|101|Muskegon Career Tech E|1339|2500|0|5383|537656
73374|101|Muskegon City E|21038|0|0|21038|537656
73375|101|Niles E|9381|12874|0|34199|537656
73376|101|Novi E|31237|0|0|31617|537656
73377|101|Oak Park E|7288|8898|0|26936|537656
73378|101|Oakridge E|27919|3147|0|31066|537656
73379|101|Orchard View E|2159|2786|0|9165|537656
73380|101|Ottawa ISD P|11782|9340|0|21122|537656
73381|101|Ovid-Elsie E|0|7126|0|7126|537656
73382|101|Pennfield E|6274|0|0|6274|537656
73383|101|Perry E|1499|2394|0|6066|537656
73384|101|Pittsford E|7753|3988|0|11741|537656
73385|101|Plymouth-Canton P|17499|0|0|17499|537656
73386|101|Pontiac O|2090|3048|0|7444|537656
73387|101|Pontiac P|2110|3539|0|8368|537656
73388|101|Port Huron E|26227|0|0|26443|537656
73389|101|Port Huron O|6191|3618|0|9809|537656
73390|101|Portland OP|1748|3036|0|6906|537656
73391|101|Quincy E|5357|0|0|5357|537656
73648|101|Interest||||319019|538577
73393|101|Redford Union E|175|18915|0|20234|537656
73394|101|Reeths-Puffer E|271|14965|0|15324|537656
73395|101|Royal Oak E|9959|14490|0|29879|537656
73396|101|Saline E|2046|2495|0|10447|537656
73397|101|Sandusky E|0|9302|0|9302|537656
73398|101|Schoolcraft College CM|0|12891|0|12891|537656
73399|101|Schoolcraft E|2099|1901|0|6410|537656
73400|101|Shepherd E|2994|5254|0|12033|537656
73401|101|Shiawassee RESD P|0|6538|0|6538|537656
73402|101|Southgate E|0|24059|0|24059|537656
73403|101|St Johns E|5366|8943|0|21737|537656
73404|101|Sturgis E|2373|9295|0|16766|537656
73405|101|Swartz Creek E|4787|5441|0|16794|537656
73406|101|Tecumseh E|2050|3772|0|9047|537656
73407|101|Three Rivers CMOT|6154|5119|0|11273|537656
73408|101|Tri-County E|13180|0|0|13180|537656
73409|101|Tuscola ISD E|7720|0|0|7720|537656
73410|101|Univ of Detroit/Mercy O|4984|1510|0|6494|537656
73411|101|Van Buren E|3827|0|0|9116|537656
73412|101|Van Buren ISD CMPT|5998|0|0|6752|537656
73413|101|Vestaburg CFMOPT|1928|4105|0|6033|537656
73414|101|Waldron E|2824|2513|0|5337|537656
73415|101|Wayne-Westland E|65257|985|0|66242|537656
73416|101|White Cloud E|1001|2517|0|5116|537656
73417|101|Willow Run P|1045|3871|0|6001|537656
73418|102|All Other Accounts||||260932|537656
73419|102|All Other Accounts|||||537658
73420|101|Springfield MA PD|0|0|0|25123|537663
73421|101|Woonsocket RI|0|0|0|8493|537663
73422|101|Pittsfield MA PD|0|0|0|26705|537663
73423|101|Fulton County Sheriffs GA|0|0|0|6678|537663
73424|101|Boise ID PD|0|0|0|10399|537663
73425|101|Atlanta GA PD|0|0|0|24794|537663
73426|101|Boston Muni Police Pat Assc|0|0|0|5208|537663
73427|101|Chattanooga Police|0|0|0|6919|537663
73428|101|Connecticut Judicial Marshalls|0|0|0|14808|537663
73429|101|Pittsfield Sup Off|0|0|0|6664|537663
73430|101|Newport RI U W|0|0|0|14755|537663
73431|101|MWRA Unit #3|0|0|0|16367|537663
73432|101|Brockton VA Nurses|0|0|0|6325|537663
73433|101|Bridgeport CT Clerks|0|0|0|19163|537663
73434|101|State Employees Barg Unit #6|0|0|0|63165|537663
73435|101|State Employees Barg Unit #3|0|0|0|8520|537663
73436|101|Trial Courts|0|0|0|19429|537663
73437|101|State Employees Barg Unit #6|0|0|0|67029|537663
73438|101|State Employees Barg Unit #1|0|0|0|17167|537663
73439|101|State Employees Barg Unit #1|0|0|0|21031|537663
73440|101|Hunter's Amb Service Meriden CT|0|0|0|15057|537663
73441|101|County Corr Off Assc Sup Dedham MA|0|0|0|28944|537663
73442|101|Mass Dot - Barg Unit #6|0|0|0|11616|537663
73443|101|Worcester City Employees|0|0|0|9136|537663
73444|101|Metropolitan Police Department DC|0|0|0|9772|537663
73445|101|Office of Unified Communications|0|0|0|7386|537663
73446|101|VA Health Care Systems|0|0|0|9218|537663
73447|101|Coatesville PA VA Hosp|0|0|0|10636|537663
73448|101|Kecoughtan VA Hosp VA|0|0|0|7865|537663
73449|101|Martinsburg WV VAMC|0|0|0|6479|537663
73450|101|VA Hospital Memphis TN|0|0|0|13827|537663
73451|101|Charleston SC Vet Hosp|0|0|0|6974|537663
73452|101|Met Sewer Com|0|0|0|5228|537663
73453|101|IAEP Minnesota|0|0|0|15548|537663
73454|101|Dept of Veterans Affairs|0|0|0|15440|537663
73455|101|AMR Ventura|0|0|0|5876|537663
73456|101|Antelope Valley Amr California|0|0|0|11087|537663
73457|101|IAEP Victorville CA|0|0|0|5605|537663
73458|101|AMR Los Angeles California|0|0|0|6911|537663
73459|101|E D P Enterprises Inc|0|0|0|25244|537663
73460|102|All Other Accounts||||307070|537663
73461|101|Robert Cole|0|700|0|700|537684
73462|101|NEA North Kingstown|0|0|0|16|537684
73463|101|Barbara Vandervelde|0|0|0|333|537684
73464|101|Denise Orton|0|0|0|287|537684
73465|101|DSSRI|0|0|0|150|537684
73466|101|Elan|1325|17610|0|19780|537684
73467|101|Elan 103|0|35264|0|35264|537684
73468|101|ILSR|0|0|0|6350|537684
73469|101|KDMF|0|0|0|7|537684
73470|101|Joan Silva|0|0|0|48|537684
73471|101|NEARI Children's Fund|0|0|0|10|537684
73472|101|NEARI PACE|0|0|0|1757|537684
73473|101|Dues receivable|0|0|0|129230|537684
73474|102|All Other Accounts|||||537684
73477|102|All Other Accounts||||17346|537694
73478|101|NEA GRANTS|0|0|0|1200|537701
73479|102|All Other Accounts|0|0|0||537701
73481|101|Asbestos Workers #8||||839|537722
73482|101|Boilermakers #40||||163|537722
73483|101|Boilermakers #105||||263|537722
73484|101|Bricklayers #18||||1560|537722
73485|101|Carpenters||||4000|537722
73486|101|IBEW #212||||5977|537722
73487|101|Elevators Constructors #11||||1688|537722
73488|101|IUPAT D.C. #6||||3363|537722
73489|101|Plumbers/Pipefitters #577||||29|537722
73490|101|Plumbers/Pipefitters #392||||2500|537722
73491|101|Rod Workers #372||||1555|537722
73492|101|Roofers #42||||1500|537722
73493|101|SMWIA #24||||1586|537722
73494|101|Teamsters #100||||720|537722
73495|102|All Other Accounts|||||537722
73496|101|DUE FROM MJEATC|4879|4879|0|4879|537723
73497|101|DUE FROM SFEWPP|7653|7653||7653|537723
73498|102|All Other Accounts||||1282|537723
73499|102|All Other Accounts|||||537757
73500|102|All Other Accounts|||||537807
73501|102|All Other Accounts||||27134|537836
73502|102|All Other Accounts|0|0|0|0|537850
73503|102|All Other Accounts||||118328|537851
73504|102|All Other Accounts||||24615|537853
73505|102|All Other Accounts||||80248|537874
73506|102|All Other Accounts||||9537|537883
73507|101|Advantage Electric||||7312|537884
73508|101|Alpine Electric||||5072|537884
73509|102|All Other Accounts||||6685|537884
73510|102|All Other Accounts|||||537885
73511|102|All Other Accounts|||||537907
73512|101|Per Capita Receivable||||18904|537908
73513|101|Dues Receivable Lockheed Martin||||3254|537908
73514|101|Due from Dollar General - Property Tax Reimb||||8842|537908
73515|102|All Other Accounts|||||537908
73516|102|All Other Accounts|||||537922
73517|101|GENERAL DYNAMICS/GE MEMBERSHIP DUES||||2867|537985
73518|102|All Other Accounts|||||537985
73519|102|All Other Accounts|0|0|0|0|537986
73523|102|All Other Accounts|0|0||0|538006
73524|102|All Other Accounts||||191527|538008
73525|102|All Other Accounts|||||538021
73526|101|Miscellaneous|0|0|0|7310|538028
73527|102|All Other Accounts|||||538028
73528|102|All Other Accounts|0|0|0|2098640|538039
73529|102|All Other Accounts|665|7864|0|307455|538041
73530|102|All Other Accounts|||||538042
73531|102|All Other Accounts|||||538045
73532|102|All Other Accounts|0|0|0|0|538054
73533|102|All Other Accounts||||221814|538082
73534|102|All Other Accounts||||6560|538084
73535|102|All Other Accounts|0|0|0|0|538088
73536|102|All Other Accounts|||||538122
73537|102|All Other Accounts||||94088|538134
73538|102|All Other Accounts|||||538141
73539|102|All Other Accounts|0|0|0|0|538153
73540|102|All Other Accounts|||||538168
73541|101|Assessment Receivable||||77759|538184
73542|102|All Other Accounts|||||538184
73543|102|All Other Accounts||||242385|538191
73544|101|CWA - NATIONAL|0|0|0|130832|538192
73545|102|All Other Accounts|||||538192
73546|102|All Other Accounts|||||538193
73547|101|KELLEY & MAY DIRTWORKS||49227||49227|538194
73548|102|All Other Accounts||||196880|538194
73549|102|All Other Accounts||||836699|538208
73550|102|All Other Accounts|0|0|0|16377|538214
73551|101|Dues Receivable||||35624|538216
73552|102|All Other Accounts|||||538216
73553|102|All Other Accounts|||||538217
73554|102|All Other Accounts|||||538219
73555|102|All Other Accounts|0|0|0|115707|538224
73556|102|All Other Accounts|0|0|0|19880|538256
73557|102|All Other Accounts|0|0|0|19331|538257
73558|102|All Other Accounts|||||538260
73559|102|All Other Accounts|||||538263
73560|102|All Other Accounts|||||538266
73561|102|All Other Accounts|0|0|0|23954|538273
73563|102|All Other Accounts||||392|538277
73564|102|All Other Accounts|||||538279
73565|102|All Other Accounts||||51106|538281
73566|102|All Other Accounts||||29455|538292
73567|102|All Other Accounts|0|0|0|0|538295
73568|102|All Other Accounts|||||538296
73569|102|All Other Accounts|0|0|0|244076|538297
73570|101|Dues receiveable|0|0|0|143573|538300
73571|102|All Other Accounts|||||538300
73572|102|All Other Accounts||||95604|538304
73573|101|Local 3 Dues from Members||||862191|538306
73574|102|All Other Accounts|||||538306
73575|102|All Other Accounts|0|0|0|0|538307
73576|102|All Other Accounts||||96603|538319
73577|102|All Other Accounts|||||538322
73578|102|All Other Accounts|0|0|0|0|538333
73579|102|All Other Accounts|0|0|0|0|538334
73580|102|All Other Accounts|||||538335
73581|102|All Other Accounts||||14207|538346
73582|101|NY CHARITIES|1412|9947|12760|12760|538347
73583|101|VARIOUS MEMBERSHIP PROGRAMS|0|0|1327079|0|538347
73584|101|COUNCIL FOR UNITY|0|2906|41851|2906|538347
73585|101|NYSUT|4147|57382|0|1143145|538347
73586|101|50 BROADWAY REALTY CORP.|41319|0|0|82691|538347
73587|101|52 BROADWAY REALTY CORP.|25391|0|0|47267|538347
73588|101|UFT WELFARE FUND|0|245022|0|580040|538347
73589|102|All Other Accounts|543|3567|855|21052197|538347
73590|101|L0124 Fort Wayne|5165|0|0|5165|538348
73591|101|L0385 Omaha|6300|0|0|6300|538348
73592|101|F0288 Sugar Grave Prof Fire Fighter Assoc|5321|0|0|5321|538348
73593|101|L2505 Killeen|8534|0|0|8534|538348
73594|101|L3773 Clayton County|6705|0|0|6705|538348
73595|101|L4655 Columbus Fire Fighters Assoc|21447|0|0|21447|538348
73596|101|L1314 Fall River|16400|0|0|16400|538348
73597|102|All Other Accounts|155824|0|0|1518381|538348
73598|102|All Other Accounts|0|0|0|21598|538351
73599|102|All Other Accounts|||||538357
73600|102|All Other Accounts||||26000|538358
73601|102|All Other Accounts|51786|4500||702782|538377
73602|102|All Other Accounts|0|0|0|3424|538400
73603|102|All Other Accounts|||||538403
73604|102|All Other Accounts|||||538406
73605|102|All Other Accounts|0|0|0|1878180|538413
73606|102|All Other Accounts||||154876|538416
73607|102|All Other Accounts|||||538418
73608|102|All Other Accounts||||19942|538422
73609|102|All Other Accounts||||473133|538433
73610|102|All Other Accounts||||243751|538435
73611|101|BOOKS AND RATTLES|1962|||4548|538442
73612|101|CONVENTION CENTER|278|||1147|538442
73613|101|JUDICIAL|347|||1659|538442
73614|101|PLANNED PARENTHOOD|722|||2784|538442
73615|101|CWA INTERNATIONAL||7930||7930|538442
73616|102|All Other Accounts||||669725|538442
73617|102|All Other Accounts|0|0|0|0|538443
73618|102|All Other Accounts||||196189|538444
73619|102|All Other Accounts|||||538456
73620|102|All Other Accounts|||||538519
73622|102|All Other Accounts||||21336|538523
73621|102|All Other Accounts||||122494|538522
73623|102|All Other Accounts|||0||538525
73624|102|All Other Accounts|||0||538527
73625|101|C.W.A. National Union|0|0|0|6450|538532
73626|101|United Furniture Workers|0|0|0|12489|538532
73627|102|All Other Accounts|0|0|0|0|538532
73628|102|All Other Accounts||||60745|538533
73629|102|All Other Accounts|0|0|0|0|538535
73630|102|All Other Accounts|0|0|0|21666|538537
73631|102|All Other Accounts||||66076|538539
73632|101|NONE ITEMIZED|0|0|0|0|538543
73633|102|All Other Accounts|0|0|0|0|538543
73634|102|All Other Accounts|0|0|0|0|538550
73635|101|CWA INTERNATIONAL||||19736|538552
73636|102|All Other Accounts|||||538552
73637|102|All Other Accounts|||||538559
73638|102|All Other Accounts|||||538560
73639|102|All Other Accounts||||77897|538564
73640|101|DOW JONES||||22744|538566
73641|102|All Other Accounts||||1199|538566
73642|101|Active Members|0|0|0|10664|538567
73643|102|All Other Accounts|||||538567
73644|102|All Other Accounts||||21753|538571
73645|102|All Other Accounts||||88412|538574
73646|102|All Other Accounts||||55139|538575
73647|101|Dues||||3293885|538577
73907|101|GENERAL ACCOUNTS RECEIVABLE|0|0|0|54071|541945
73649|101|Insurance Program Adm fees||||193392|538577
73650|101|NYS Grants||||2644214|538577
73651|101|Affiliates|130907|1448269||2120669|538577
73652|101|Other Misc receivables||||56388|538577
73653|102|All Other Accounts|||||538577
73654|102|All Other Accounts||||11941|538580
73655|102|All Other Accounts|||||538588
73656|102|All Other Accounts||||0|538591
73657|101|CWA International|12271|||12271|538592
73658|102|All Other Accounts|||||538592
73659|102|All Other Accounts|0|0|0|644501|538593
73660|102|All Other Accounts|0|0|0|49207|538594
73662|101|ACCOUNTS REC|0|0|0|700|538602
73663|102|All Other Accounts|||||538602
73664|101|WAPA TV||||16342|538604
73665|101|Accurate Printers, Inc.|0|||1115|538604
73666|101|Telemundo de Puerto Rico||||12544|538604
73667|101|Univisión de Puerto Rico||||11102|538604
73668|102|All Other Accounts|||||538604
73669|102|All Other Accounts|0|0|0|6341|538605
